react_id;name;rule;subsystem;lb;ub;ocf
FE3DCITtonex;ferric-dicitrate transport via ton system (extracellular);(b4291) and (b3005 and b3006 and b1252);Transport, Outer Membrane;0.000000;1000.000000;0
FE3DHBZR;release of Fe(III) from ferric 2,3-dihydroxybenzoylserine;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3DHBZSabcpp;ferric 2,3-dihydroxybenzoylserine transport via ABC system (periplasm);(b0590) and (b0589) and (b0588) and (b0592);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3DHBZStonex;ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular);(b3005 and b3006 and b1252) and (b0805) or (b3005 and b3006 and b1252) and (b2155);Transport, Outer Membrane;0.000000;1000.000000;0
FE3HOXR1;Fe(III)hydroxamate reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3HOXR2;Fe(III)hydroxamate reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3HOXR3;Fe(III)hydroxamate reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3HOXUtex;Fe(III)hydroxamate unloaded secretion;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3HOXUtpp;Fe(III)hydroxamate unloaded secretion (extracellular);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3HOXabcpp;ferric-dicitrate transport via ABC system (periplasm);(b0153) and (b0152) and (b0151);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3HOXexs;Fe(III) hydroxamate Fe-loading reaction (spontaneaous);(s0001);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3HOXtonex;Fe(III)hydroxamine transport via ton system (extracellular);(b3005 and b3006 and b1252) and (b0150);Transport, Outer Membrane;0.000000;1000.000000;0
FE3Ri;Fe(III) reduction;(b3844);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
FE3abcpp;iron (III) transport via ABC system (periplasm to cytoplasm);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FE3tex;iron (III) transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
FECRMR1;Ferrichrome reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FECRMR2;Ferrichrome reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FECRMR3;Ferrichrome reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FECRMUtex;ferrichrome (minus Fe) secretion (to extracellular);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FECRMUtpp;ferrichrome (minus Fe) secretion (to periplasm);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FECRMabcpp;ferrichrome transport via ABC system (periplasm);(b0152) and (b0153) and (b0151);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FECRMexs;ferrichrome Fe(III)-loading reaction (spontaneous);(s0001);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FECRMtonex;ferrichrome transport via ton system (extracellular);(b3005 and b3006 and b1252) and (b0150);Transport, Outer Membrane;0.000000;1000.000000;0
FEENTERR1;Fe-enterobactin reduction (Fe(III)-unloading);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEENTERR2;Fe-enterobactin reduction (Fe(III)-unloading);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEENTERR3;Fe-enterobactin reduction (Fe(III)-unloading);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEENTERabcpp;Fe-enterobactin transport via ABC system (periplasm);(b0590) and (b0589) and (b0588) and (b0592);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEENTERexs;enterobactin Fe(III) binding (spontaneous);(s0001);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEENTERtex;enterochelin transport (secretion periplasm);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEENTERtonex;Fe-enterobactin transport via ton system (extracellular);(b3005 and b3006 and b1252) and (b0584);Transport, Outer Membrane;0.000000;1000.000000;0
FEENTERtpp;enterochelin transport (secretion);(b0591);Transport, Inner Membrane;0.000000;1000.000000;0
FEOXAMR1;ferroxamine reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEOXAMR2;ferroxamine reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEOXAMR3;ferroxamine reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEOXAMUtex;ferroxamine (minus Fe3) secretion (to extracellular);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEOXAMUtpp;ferroxamine (minus Fe3) secretion (to periplasm);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEOXAMabcpp;ferroxamine transport via ABC system (periplasm);(b0153) and (b0152) and (b0151);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEOXAMexs;ferroxamine Fe3-loading reaction (spontaneous);(s0001);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FEOXAMtonex;ferroxamine transport via ton system (extracellular);(b3005 and b3006 and b1252) and (b0150);Transport, Outer Membrane;0.000000;1000.000000;0
FEROpp;ferroxidase;(b0123);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
FFSD;beta-fructofuranosidase;;Alternate Carbon Metabolism;0.000000;1000.000000;0
FHL;Formate-hydrogen lyase;(b2482 and b2487 and b2488 and b2484 and b2490 and b2489 and b2483 and b2486 and b2481 and b2485) and (b4079) or (b4079) and (b2721 and b2723 and b2724 and b2722 and b2720 and b2719);Pyruvate Metabolism;0.000000;0.000000;0
FLDR;flavodoxin reductase (NADPH);(b3924) and (b0684) or (b3924) and (b2895);Unassigned;0.000000;1000.000000;0
FLVR;flavin reductase;(b3844) or (b2764 and b2763);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
FLVRx;flavin reductase (NAD);(b3844);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
FMETTRS;Methionyl-tRNA formyltransferase;(b3288);tRNA Charging;0.000000;1000.000000;0
FMNAT;FMN adenylyltransferase;(b0025);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
FMNRx;FMN reductase;(b3844) or (b0937);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
FMNRx2;FMN reductase;(b0937) or (b3844) or (b2764 and b2763);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
FORt2pp;formate transport via proton symport (uptake only, periplasm);(b0904) or (b2492);Transport, Inner Membrane;0.000000;1000.000000;0
FORtex;formate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
FORtppi;formate transport via diffusion (cytoplasm to periplasm);(b0904) or (b2492);Transport, Inner Membrane;0.000000;1000.000000;0
FRD2;fumarate reductase;(b4151 and b4154 and b4153 and b4152);Citric Acid Cycle;0.000000;1000.000000;0
FRD3;fumarate reductase;(b4151 and b4154 and b4153 and b4152);Citric Acid Cycle;0.000000;1000.000000;0
FRUK;fructose-1-phosphate kinase;(b2168);Alternate Carbon Metabolism;0.000000;1000.000000;0
FRULYSDG;Fructoselysine phosphate deglycase;(b3371);Alternate Carbon Metabolism;0.000000;1000.000000;0
FRULYSE;fructoselysine 3-epimerase;(b4474);Alternate Carbon Metabolism;0.000000;1000.000000;0
FRULYSK;Fructoselysine Kinase;(b3374);Alternate Carbon Metabolism;0.000000;1000.000000;0
FRULYSt2pp;Fructoselysine transport via proton symport (periplasm);(b3370);Transport, Inner Membrane;0.000000;1000.000000;0
FRULYStex;fructoselysine transporter via diffusion (extracellular);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
FRUURt2rpp;D-fructuronate transport via proton symport, reversible (periplasm);(b4321);Transport, Inner Membrane;0.000000;1000.000000;0
FRUURtex;D-fructuronate transport via diffusion (extracellular);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
FRUpts2pp;Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm);(b2415) and (b2416) and (b1818) and (b1817) and (b1819);Transport, Inner Membrane;0.000000;1000.000000;0
FRUptspp;D-fructose transport via PEP:Pyr PTS (periplasm);(b2415) and (b2416) and (b2167) and (b2169);Transport, Inner Membrane;0.000000;1000.000000;0
FRUtex;D-fructose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
FTHFD;formyltetrahydrofolate deformylase;(b1232);Folate Metabolism;0.000000;1000.000000;0
FUCtex;L-fucose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
FUCtpp;L-fucose transport via proton symport (periplasm);(b2801);Transport, Inner Membrane;0.000000;1000.000000;0
FUM;fumarase;(b1612) or (b1611) or (b4122);Citric Acid Cycle;0.000000;1000.000000;0
FUMt2_2pp;Fumarate transport via proton symport (2 H) (periplasm);(b3528);Transport, Inner Membrane;0.000000;1000.000000;0
FUMt2_3pp;Fumarate transport via proton symport (3 H) (periplasm);(b4138) or (b0621) or (b4123);Transport, Inner Membrane;0.000000;1000.000000;0
FUMtex;Fumarate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
G1PACT;glucosamine-1-phosphate N-acetyltransferase;(b3730);Cell Envelope Biosynthesis;0.000000;1000.000000;0
G1PPpp;Glucose-1-phosphatase;(b1002);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
G1PTT;glucose-1-phosphate thymidylyltransferase;(b3789) or (b2039);Cell Envelope Biosynthesis;0.000000;1000.000000;0
G1Ptex;D-glucose 1-phosphate transport via diffusion;(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
G1SAT;glutamate-1-semialdehyde aminotransferase;(b0154);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
G2PPpp;glycerol 2-phosphate phosphatase (periplasmic);(b4055);Alternate Carbon Metabolism;0.000000;1000.000000;0
G3PAT120;glycerol-3-phosphate acyltransferase (C12:0);(b4041);Glycerophospholipid Metabolism;0.000000;1000.000000;0
G3PAT140;glycerol-3-phosphate acyltransferase (C14:0);(b4041);Glycerophospholipid Metabolism;0.000000;1000.000000;0
G3PAT141;glycerol-3-phosphate acyltransferase (C14:1);(b4041);Glycerophospholipid Metabolism;0.000000;1000.000000;0
G3PAT160;glycerol-3-phosphate acyltransferase (C16:0);(b4041);Glycerophospholipid Metabolism;0.000000;1000.000000;0
G3PAT161;glycerol-3-phosphate acyltransferase (C16:1);(b4041);Glycerophospholipid Metabolism;0.000000;1000.000000;0
G3PAT180;glycerol-3-phosphate acyltransferase (C18:0);(b4041);Glycerophospholipid Metabolism;0.000000;1000.000000;0
G3PAT181;glycerol-3-phosphate acyltransferase (C18:1);(b4041);Glycerophospholipid Metabolism;0.000000;1000.000000;0
G3PCabcpp;sn-glycerol-3-phosphocholine transport via ABC system (periplasm);(b3453) and (b3451) and (b3452) and (b3450);Transport, Inner Membrane;0.000000;1000.000000;0
G3PCtex;glycero-3-phosphocholine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
G3PD2;glycerol-3-phosphate dehydrogenase (NADP);(b3608);Alternate Carbon Metabolism;0.000000;1000.000000;0
G3PD5;glycerol-3-phosphate dehydrogenase (ubiquinone-8);(b2242 and b2241 and b2243) or (b3426);Oxidative Phosphorylation;0.000000;1000.000000;0
G3PD6;glycerol-3-phosphate dehydrogenase (menaquinone-8);(b2242 and b2241 and b2243);Oxidative Phosphorylation;0.000000;1000.000000;0
G3PD7;glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8);(b2242 and b2241 and b2243);Oxidative Phosphorylation;0.000000;1000.000000;0
G3PEabcpp;sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm);(b3453) and (b3451) and (b3452) and (b3450);Transport, Inner Membrane;0.000000;1000.000000;0
G3PEtex;glycero-3-phosphoethanolamine transport via diffusion (extracellular to periplasm);(b0241) or (b0929) or (b2215) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
G3PGabcpp;sn-glycerol-3-phosphoglycerol transport via ABC system (periplasm);(b3453) and (b3451) and (b3452) and (b3450);Transport, Inner Membrane;0.000000;1000.000000;0
G3PGtex;glycerophoglycerol transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
G3PIabcpp;sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm);(b3453) and (b3451) and (b3452) and (b3450);Transport, Inner Membrane;0.000000;1000.000000;0
G3PItex;glycero-3-phospho-1-inositol transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
G3PSabcpp;sn-glycerol-3-phosphoserine transport via ABC system (periplasm);(b3453) and (b3451) and (b3452) and (b3450);Transport, Inner Membrane;0.000000;1000.000000;0
G3PStex;glycerophosphserine transport via diffusion (extracellular to periplasm);(b0241) or (b0929) or (b2215) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
G3PT;glycerol-3-phosphatase;(b0822);Alternate Carbon Metabolism;0.000000;1000.000000;0
G5SADs;L-glutamate 5-semialdehyde dehydratase (spontaneous);(s0001);Arginine and Proline Metabolism;0.000000;1000.000000;0
G5SD;glutamate-5-semialdehyde dehydrogenase;(b0243);Arginine and Proline Metabolism;0.000000;1000.000000;0
G6PDA;glucosamine-6-phosphate deaminase;(b0678);Alternate Carbon Metabolism;0.000000;1000.000000;0
G6PDH2r;glucose 6-phosphate dehydrogenase;(b1852);Pentose Phosphate Pathway;0.000000;1000.000000;0
G6PP;glucose-6-phosphate phosphatase;(b0822);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
G6Pt6_2pp;Glucose-6-phosphate transport via phosphate antiport (periplasm);(b3666);Transport, Inner Membrane;0.000000;1000.000000;0
G6Ptex;glucose 6-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GAL1PPpp;D-galactose 1-phosphatase;(b1002);Alternate Carbon Metabolism;0.000000;1000.000000;0
GAL1Ptex;D-galactose 1-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GALBDtex;beta D-galactose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GALCTD;galactarate dehydratase;(b3128);Alternate Carbon Metabolism;0.000000;1000.000000;0
GALCTLO;L-galactonate oxidoreductase;(b4358);Alternate Carbon Metabolism;0.000000;1000.000000;0
GALCTND;galactonate dehydratase;(b4478);Alternate Carbon Metabolism;0.000000;1000.000000;0
GALCTNLt2pp;L-galactonate transport via proton symport (periplasm);(b4356);Transport, Inner Membrane;0.000000;1000.000000;0
GALCTNLtex;L-galactonate transport via diffusion (extracellular to periplasm);(b0241) or (b2215) or (b0929) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GALCTNt2pp;D-galactonate transport via proton symport (periplasm);(b3691);Transport, Inner Membrane;0.000000;1000.000000;0
GALCTNtex;D-galactonate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GALCTt2rpp;D-galactarte transport via proton symport, reversible (periplasm);(b3127) or (b2789);Transport, Inner Membrane;0.000000;1000.000000;0
GALCTtex;D-galactarte transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GALKr;galactokinase;(b0757) or (b2045);Alternate Carbon Metabolism;0.000000;1000.000000;0
GALM2pp;aldose-1-epimerase;(b0756);Alternate Carbon Metabolism;0.000000;1000.000000;0
GALS3;a-galactosidase (melibiose);(b4119);Alternate Carbon Metabolism;0.000000;1000.000000;0
GALT1;galactosyltransferase I (LPS core synthesis);(b3628);Lipopolysaccharide Biosynthesis / Recycling;0.000000;1000.000000;0
GALTptspp;Galactitol transport via PEP:Pyr PTS (periplasm);(b2094) and (b2415) and (b2092) and (b2416) and (b2093);Transport, Inner Membrane;0.000000;1000.000000;0
GALTtex;Galactitol transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GALURt2rpp;D-galacturonate transport via proton symport, reversible (periplasm);(b3093);Transport, Inner Membrane;0.000000;1000.000000;0
GALURtex;D-galacturonate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GALUi;UTP-glucose-1-phosphate uridylyltransferase (irreversible);(b1236);Cell Envelope Biosynthesis;0.000000;1000.000000;0
GALabcpp;D-galactose transport via ABC system (periplasm);(b2148) and (b2150) and (b2149);Transport, Inner Membrane;0.000000;1000.000000;0
GALt2pp;D-galactose transport in via proton symport (periplasm);(b2943);Transport, Inner Membrane;0.000000;1000.000000;0
GALtex;D-galactose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GAM6Pt6_2pp;D-Glucosamine 6-phosphate transport via phosphate antiport (periplasm);(b3666);Transport, Inner Membrane;0.000000;1000.000000;0
GAMAN6Ptex;D-glucosamine 6-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GAMptspp;D-glucosamine transport via PEP:Pyr PTS (periplasm);(b2415) and (b2416) and (b1818) and (b1817) and (b1819);Transport, Inner Membrane;0.000000;1000.000000;0
GAMtex;D-glucosamine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GAPD;glyceraldehyde-3-phosphate dehydrogenase;(b1779);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
GARFT;phosphoribosylglycinamide formyltransferase;(b2500);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
GART;GAR transformylase-T;(b1849);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
GBBTNtex;gamma-butyrobetaine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GCALDD;Glycolaldehyde dehydrogenase;(b1415);Folate Metabolism;0.000000;1000.000000;0
GDMANE;GDP-4-dehydro-6-deoxy-D-mannose epimerase;(b2052);Cell Envelope Biosynthesis;0.000000;1000.000000;0
GDPDPK;GDP diphosphokinase;(b2784) or (b3650);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
GDPMNH;GDP-mannose mannosyl hydrolase;(b2051);Cell Envelope Biosynthesis;0.000000;1000.000000;0
GDPMNP;GDP-mannose phyrophosphatase;(b2467);Cell Envelope Biosynthesis;0.000000;1000.000000;0
GDPtex;GDP transport via diffusion (extracellular to periplasm);(b0241) or (b1377) or (b0929) or (b2215);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GF6PTA;glutamine-fructose-6-phosphate transaminase;(b3729);Cell Envelope Biosynthesis;0.000000;1000.000000;0
GGGABADr;gamma-glutamyl-gamma aminobutyric acid dehydrogenase;(b1300);Alternate Carbon Metabolism;0.000000;1000.000000;0
GGGABAH;gamma-glutamyl-gamma-aminobutyric acid hydrolase;(b1298);Alternate Carbon Metabolism;0.000000;1000.000000;0
GGPTRCO;gamma glutamyl putrescine oxidase;(b1301);Alternate Carbon Metabolism;0.000000;1000.000000;0
GGPTRCS;gamma glutamyl putrescine synthase;(b1297);Alternate Carbon Metabolism;0.000000;1000.000000;0
GHMT2r;glycine hydroxymethyltransferase, reversible;(b2551);Glycine and Serine Metabolism;0.000000;1000.000000;0
GK1;guanylate kinase (GMP:ATP);(b3648);Nucleotide Salvage Pathway;0.000000;1000.000000;0
GLBRAN2; 1,4-alpha-glucan branching enzyme (glycogen -> bglycogen);(b3432);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
GLCATr;D-glucose O-acetyltransferase;(b0459);Alternate Carbon Metabolism;0.000000;1000.000000;0
GLCDpp;Glucose dehydrogenase (ubiquinone-8 as acceptor) (periplasm);(b0837) or (b0124);Oxidative Phosphorylation;0.000000;1000.000000;0
GLCNt2rpp;D-gluconate transport via proton symport, reversible (periplasm);(b4265) or (b4321) or (b3415) or (b4476);Transport, Inner Membrane;0.000000;1000.000000;0
GLCNtex;D-gluconate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
GLCP;glycogen phosphorylase;(b3428) or (b3417);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
GLCP2;glycogen phosphorylase;(b3417) or (b3428);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
GLCRAL; 5-dehydro-4-deoxyglucarate aldolase;(b3126);Alternate Carbon Metabolism;0.000000;1000.000000;0
GLCRD;glucarate dehydratase;(b2788) or (b2787);Alternate Carbon Metabolism;0.000000;1000.000000;0
GLCRt2rpp;D-glucarate transport via proton symport, reversible (periplasm);(b3127) or (b2789);Transport, Inner Membrane;0.000000;1000.000000;0
